model,fold,route_reward,mean_performance,mean_cost,utility_rmse
tfidf_ridge,1,0.4769658099167201,0.591556191444397,0.013308643363416195,0.3778281654599886
tfidf_ridge,2,0.47999219097926743,0.5908198356628418,0.011428803205490112,0.3747125358266699
tfidf_ridge,3,0.47156481506312176,0.5822691321372986,0.012025486677885056,0.37741779682891174
tfidf_ridge,4,0.4708555316982665,0.5857072472572327,0.013894722796976566,0.3779249363484764
tfidf_ridge,5,0.46982977786875196,0.5798133611679077,0.011844121851027012,0.3807122949113891
